time,Среднняя t,Минимальная t,Максимальная t,Суточная сумма осадков,Глубина снега,Скорость ветра,Среднее давление hPa,Относительная влажность в %
2024-04-10,15.5,9.7,21.7,0.2,0.0,2.6,1018.2,84.125
2024-04-11,15.0,10.5,17.5,0.3,0.0,3.8,1018.6,59.75
2024-04-12,11.0,8.1,14.2,2.4,0.0,5.3,1014.9,59.0
2024-04-13,9.7,4.6,13.0,0.0,0.0,3.9,1013.9,60.625
2024-04-14,10.4,5.1,13.7,3.9,0.0,2.5,1007.5,74.0
2024-04-15,8.0,5.2,10.2,4.4,0.0,5.9,997.0,75.0
2024-04-16,8.5,5.5,12.9,0.6,0.0,4.4,999.5,67.5
2024-04-17,9.6,6.6,11.4,4.6,0.0,2.2,999.3,63.875
2024-04-18,7.2,3.8,11.1,6.5,0.0,3.6,1005.7,81.375
2024-04-19,8.7,5.4,14.6,4.5,0.0,7.5,996.5,81.375
2024-04-20,7.2,3.0,11.9,0.3,0.0,4.4,1015.5,58.5
2024-04-21,10.8,3.8,17.4,0.8,0.0,4.7,1019.0,57.25
2024-04-22,13.5,9.3,17.1,4.7,0.0,6.1,1011.9,64.75
2024-04-23,9.1,6.1,12.7,0.0,0.0,3.5,1019.6,58.625
2024-04-24,8.8,2.6,13.2,0.0,0.0,3.3,1020.4,54.75
2024-04-25,14.6,10.1,20.6,5.3,0.0,5.3,1009.8,57.125
2024-04-26,16.0,11.0,21.5,8.7,0.0,3.4,1009.6,69.5
2024-04-27,13.1,9.5,16.7,19.8,0.0,4.1,1015.8,87.75
2024-04-28,11.2,5.5,15.4,0.0,0.0,2.6,1027.3,66.125
2024-04-29,13.0,5.7,19.0,0.0,0.0,3.1,1031.1,55.75
2024-04-30,16.0,7.3,22.4,0.0,0.0,3.7,1029.9,49.875
2024-05-01,15.5,11.1,19.1,0.0,0.0,5.2,1022.6,47.125
2024-05-02,9.2,7.0,11.5,0.0,0.0,6.7,1019.4,55.75
2024-05-03,6.0,3.1,9.2,0.0,0.0,6.6,1018.7,41.75
2024-05-04,7.9,0.8,13.4,0.1,0.0,3.4,1014.3,45.875
2024-05-05,9.5,6.0,12.0,8.1,0.0,7.5,1004.7,71.75
2024-05-06,6.4,2.8,8.8,0.0,0.0,3.0,1010.2,69.125
2024-05-07,2.4,0.1,5.3,5.5,0.0,6.8,1007.9,81.25
2024-05-08,2.9,-0.7,5.3,4.1,0.0,7.3,1014.3,64.125
2024-05-09,1.6,-1.1,5.9,0.8,0.0,7.3,1018.7,67.625
2024-05-10,7.1,2.1,12.0,0.9,0.0,4.2,1011.5,53.375
2024-05-11,7.4,5.2,10.6,1.8,0.0,7.4,1008.1,66.0
2024-05-12,4.2,2.6,6.0,0.0,0.0,5.9,1018.0,64.375
2024-05-13,5.4,1.7,8.2,0.0,0.0,2.6,1021.7,53.0
2024-05-14,7.3,0.8,12.7,0.0,0.0,1.9,1022.8,64.0
2024-05-15,10.8,4.3,15.9,0.0,0.0,1.4,1025.5,62.875
2024-05-16,13.8,5.0,20.1,0.6,0.0,2.2,1022.6,58.375
2024-05-17,16.2,11.8,20.8,4.1,0.0,5.0,1016.5,62.625
2024-05-18,14.9,10.0,20.0,0.0,0.0,3.6,1020.0,46.125
2024-05-19,14.9,9.4,19.6,0.0,0.0,3.0,1019.4,46.25
2024-05-20,17.9,10.8,24.5,0.0,0.0,2.1,1016.1,46.125
2024-05-21,18.5,13.7,23.7,7.4,0.0,2.0,1017.8,56.625
2024-05-22,17.6,12.1,22.6,0.0,0.0,4.1,1021.3,43.75
2024-05-23,15.3,10.4,20.0,0.0,0.0,3.5,1028.1,36.0
2024-05-24,15.9,9.2,21.5,0.0,0.0,1.7,1031.8,40.25
2024-05-25,17.6,10.0,23.9,0.0,0.0,2.0,1028.3,37.375
2024-05-26,18.1,11.0,24.3,2.2,0.0,3.3,1024.4,59.0
2024-05-27,18.0,11.4,22.8,0.0,0.0,2.7,1027.4,47.5
2024-05-28,19.6,11.3,25.4,0.0,0.0,1.7,1023.6,47.125
2024-05-29,21.6,13.6,28.0,0.0,0.0,1.5,1017.3,49.75
2024-05-30,22.6,15.9,27.9,0.0,0.0,1.9,1014.1,51.125
2024-05-31,22.6,15.8,29.8,0.0,0.0,2.7,1015.0,52.875
